CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg16943019,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,133956516,133956517,RYK;RYK,Body;Body,,6.44826201721804e-05,0.119248148713818,0.0975322379447111,5.2296733885408e-06,-0.205764111365143,0.0450625984474096,Beta-only
cg17245446,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,19272701,19272702,B9D1,5'UTR,,5.15631565269239e-06,0.144406531550767,0.0314258229228189,8.86488915396606e-06,-0.148764250134243,0.0548844494781872,haEWAS-only
cg19619956,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,176967557,176967558,FAM193B;FAM193B,5'UTR;Body,,3.19158530684651e-06,-0.120726779497903,0.0156090483802146,0.0022896948184219,-0.0859877444653261,0.355203323364242,haEWAS-only
cg17118948,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,37350252,37350253,CACNB1;CACNB1;CACNB1,Body;Body;Body,N_Shelf,3.42993295114895e-06,-0.27008734776416,0.0160127484286339,0.0008409465602223,-0.183811171683928,0.270935768920606,haEWAS-only
cg17213776,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,43045795,43045796,FAM198A,Body,,1.01498692085536e-06,0.239726349255985,0.0150230630791328,2.84039238060285e-06,-0.367597052124104,0.0297219458816812,Common
cg10708213,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr19,1649392,1649393,TCF3;TCF3,Body;Body,S_Shelf,1.02484154534832e-07,-0.298752613130799,0.0027750126447338,0.0001039312768672,-0.18088153105782,0.147076812235135,haEWAS-only
cg12232590,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,40029650,40029651,PABPC4;PABPC4;PABPC4;LOC101929516,Body;Body;Body;TSS1500,,4.16106858570827e-06,-0.145232632027397,0.0181298683605293,0.0005018470459579,-0.0934189570862412,0.231940269680259,haEWAS-only
cg08233112,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,123574762,123574763,PITPNM2;PITPNM2,5'UTR;5'UTR,,2.68096176968406e-05,0.14418654949238,0.0448109189502375,0.0019283343812148,0.0990945306089847,0.342356691807214,haEWAS-only
cg25487819,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,240077990,240077991,HDAC4,Body,,3.34838113731812e-05,-0.171676350950123,0.0498163314714882,0.685838021438566,-0.0195438307211112,0.969931513468527,haEWAS-only
cg11657849,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,66433821,66433822,RBM4B,3'UTR,,1.10134173739542e-05,0.218722258444065,0.0441334734802174,2.57880518780828e-05,-0.227461941382556,0.0863023873451084,haEWAS-only
cg14239460,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,111260933,111260934,,,,3.08822921199606e-05,-0.191148525201348,0.0472972085538683,9.04652411033531e-05,-0.174347909256812,0.141199136589857,haEWAS-only
cg09610644,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,197249274,197249275,BDH1;BDH1;BDH1,Body;Body;Body,,1.0,0.0,1.0,4.31481682293503e-06,-0.144492248603873,0.039576245670769,Beta-only
cg13811092,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,66010095,66010096,MAST4;MAST4;MAST4,Body;Body;Body,,1.48118881662744e-06,0.19091564185276,0.0170515553747052,1.62896058248556e-05,-0.203089884034566,0.072065234739763,haEWAS-only
cg07409471,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,80833638,80833639,TBCD,Body,S_Shelf,2.19377206136768e-05,-0.202751452035931,0.0421444916785023,0.0001795895814754,-0.127197432384774,0.176612215289843,haEWAS-only
cg08770998,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr8,135539649,135539650,ZFAT;ZFAT;ZFAT;ZFAT;ZFAT;ZFAT;ZFAT,Body;Body;Body;Body;Body;Body;Body,,2.1219368398554e-05,0.311539213888351,0.0417563243767789,0.0002309266118848,0.190157418067978,0.185632177913439,haEWAS-only
cg00192026,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,174411279,174411280,,,,3.05237127683894e-05,-0.252809840528143,0.0472487424558986,0.0090021125082906,-0.144615714328611,0.49115345828968,haEWAS-only
cg02995493,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,66311218,66311219,PDE4B;PDE4B,5'UTR;5'UTR,,1.04653936049355e-06,0.204218342950981,0.0085354363261978,0.0002889714598608,0.145269638061561,0.200142858323344,haEWAS-only
cg15886450,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,167874526,167874527,ADCY10;ADCY10;ADCY10,5'UTR;5'UTR;5'UTR,,1.32106376672447e-05,-0.144347444226294,0.0335875836380476,0.0010650280077089,-0.0988133934826274,0.289768613506862,haEWAS-only
cg08661617,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr8,17198946,17198947,MTMR7,Body,,9.74936516675894e-09,-0.303961106567881,0.0004874398029427,2.3587217983259e-07,-0.169429475893013,0.0076258312577331,Common
cg15407055,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,73877661,73877662,,,,2.08923132717093e-07,-0.333858825855503,0.0039285499636697,2.16360151969689e-06,-0.277774877220165,0.0287042695473702,Common
cg26752659,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,129669261,129669262,,,,6.83152521496403e-06,-0.121634540128046,0.024086000960636,0.0042261141620377,-0.0832311477583147,0.412587380361239,haEWAS-only
cg26068436,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,20895909,20895910,DCUN1D3,5'UTR,,2.01050774663961e-05,-0.405036140496437,0.040993586821897,0.0005581033135779,-0.307225879979148,0.241490486913059,haEWAS-only
cg20623229,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,21593587,21593588,SOX4,TSS1500,N_Shore,1.99833667886087e-06,0.237554529110084,0.0126425050128789,0.0024227462526948,0.187779804305227,0.360660345232844,haEWAS-only
cg06329972,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,33967607,33967608,RYR3;RYR3,Body;Body,,9.47025131084514e-06,-0.327275461140481,0.0288084053865095,0.0001725440107386,-0.289260106664261,0.17291881062575,haEWAS-only
cg19834704,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,134378231,134378232,,,,0.0051450595897273,0.0954376768184295,0.344750532082681,5.72533002605558e-06,0.150812876140382,0.0472623449059765,Beta-only
cg16067946,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,14101309,14101310,,,,1.25956442119549e-05,-0.15924733111054,0.032419990896989,0.0001353373918905,-0.0947369750234128,0.159328381604011,haEWAS-only
cg23729763,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,129991544,129991545,APLP2;APLP2;APLP2;APLP2;APLP2;APLP2,Body;Body;Body;Body;Body;Body,N_Shore,2.21851314153197e-07,0.21368952982257,0.0040016211739337,0.0001417826006351,0.146983186587257,0.160367369232732,haEWAS-only
cg01699630,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,131894023,131894024,ARG1,TSS1500,,3.8938956899391e-07,-0.28452618382871,0.0052890371110961,0.0017074258283471,-0.174716208805236,0.332401168526463,haEWAS-only
cg13176955,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,95845658,95845659,MAML2,Body,,9.06075736882701e-06,0.218631037560706,0.039666464365113,0.0002730400099771,-0.203622018392199,0.199118380836146,haEWAS-only
cg02880708,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,127194101,127194102,,,,1.07517810791038e-05,-0.127833448085474,0.0304530478173444,0.0001946095372454,-0.109872055804305,0.180172752375608,haEWAS-only
cg14063843,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,100326351,100326352,AGL;AGL;AGL;AGL;AGL;AGL,TSS1500;Body;Body;Body;Body;Body,,4.92622880113404e-05,0.228902307030589,0.0869999996216641,1.42451569224083e-06,-0.266276811193841,0.0215987394997461,Beta-only
cg27307975,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,58797839,58797840,LIPC,Body,,3.19922568199296e-05,0.295969821342425,0.0479332421338744,0.0019647688751933,0.197276999376114,0.343786428815216,haEWAS-only
cg08459437,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,137580178,137580179,CREB3L2,Body,,1.91576178202617e-05,-0.280935201447771,0.0400262355999831,0.0107851702672309,-0.149495260349475,0.508792226086486,haEWAS-only
cg07132502,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,137822932,137822933,,,,1.93175598093296e-05,-0.122831897675083,0.0402362184143021,0.0100137965501113,-0.0730076842179099,0.501663024065518,haEWAS-only
cg15014449,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr18,74688171,74688172,,,N_Shelf,1.22852625464959e-05,-0.259646295060846,0.0320834572352124,0.0001650326518694,-0.156657307507343,0.172355144565315,haEWAS-only
cg08364567,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr19,44243808,44243809,SMG9,Body,,1.52458234666159e-05,-0.240915744588638,0.0362155530318751,1.69169970713274e-05,-0.179136103202723,0.0734995047143533,haEWAS-only
cg19458529,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,66347164,66347165,MAST4;MAST4,Body;Body,,1.92252486985283e-08,-0.122239457522591,0.0007655460104844,1.92371518254692e-08,-0.118273313428604,0.0023820275000208,Common
cg04653326,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,41376758,41376759,LINC00854,Body,,1.1388969709204e-05,-0.165661224483,0.0313398983253636,0.0006569274846886,-0.122966460029621,0.251998339011322,haEWAS-only
cg04345787,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,56130216,56130217,CCT6A;CCT6A,Body;Body,N_Shore,2.2040379117384e-05,-0.160656652510287,0.0421444916785023,3.20375223720194e-05,-0.157032419216658,0.0942804628489824,haEWAS-only
cg03392063,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr20,13009504,13009505,SPTLC3,Body,,2.10302376980782e-05,0.0497293995600201,0.0607559962126218,1.94532793269446e-05,-0.142102157935767,0.0754540176634812,haEWAS-only
cg13784017,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,68166689,68166690,,,,1.25764878948363e-07,0.139115228323312,0.003722951834667,2.59705259381811e-06,-0.165478246674024,0.029682090899144,Common
cg07935474,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,63014578,63014579,GNA13;GNA13,Body;Body,,4.14562781329736e-06,0.157513785852988,0.0181298683605293,0.00206851703102,0.114525473834732,0.347095292499507,haEWAS-only
cg00388301,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,133509845,133509846,FUBP3,Body,,2.52450731433191e-06,-0.105986448067391,0.0142411033986825,6.02703693382925e-05,-0.10373755507909,0.118773553894979,haEWAS-only
cg23539125,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,234861044,234861045,LINC01132,Body,,5.93552208448827e-06,-0.096887735692088,0.0329449033470206,4.47743739510528e-06,-0.217366120194863,0.0405670024749254,Common
cg08410365,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,21846687,21846688,CASC15,Body,,6.54053197439119e-06,0.310858144865679,0.0239433469690871,0.0017040231621986,0.21406924322807,0.332401168526463,haEWAS-only
cg02395684,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,203497536,203497537,,,,3.08044044554555e-05,0.122765173554091,0.0702654957042727,2.76517098733428e-06,-0.185450355347237,0.029682090899144,Beta-only
cg09338129,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,110883862,110883863,NPHP1;NPHP1;NPHP1;NPHP1,Body;Body;Body;Body,,1.26952791116427e-05,0.0649942935196277,0.0481136351129796,0.0013748325206955,-0.0953542313854071,0.31572318536242,haEWAS-only
cg09071662,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,102086495,102086496,PKD2L1;PKD2L1,Body;Body,,1.99116504297333e-05,-0.118988784518656,0.0407218516826355,0.0146592873087819,-0.0651841805207599,0.544311479853115,haEWAS-only
cg06905224,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,67954088,67954089,PSKH1,Body,,3.01183625362927e-07,0.272864979264213,0.0068273280850001,6.48126003067966e-07,-0.293162852493356,0.0117444541823252,Common
cg15945202,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,9046482,9046483,MBOAT2,Body,,2.47422801525922e-05,-0.265873935787953,0.0428362273648473,0.0002168000798744,-0.210226548930357,0.182914957943157,haEWAS-only
cg10212300,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr8,22421373,22421374,SORBS3,Body,N_Shore,2.04249354458725e-06,0.144390107505403,0.012802217153632,0.0002981987028756,0.112411942857504,0.200730144135765,haEWAS-only
cg03773413,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,247335974,247335975,ZNF124,TSS1500,S_Shore,3.40276522659179e-06,-0.229148475886003,0.0256330372958832,2.5432905129601e-05,0.260109539631176,0.0863023873451084,haEWAS-only
cg12483340,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,42503039,42503040,TMEM87A,3'UTR,S_Shelf,6.14098531722406e-06,-0.185390313509542,0.0237546295867755,0.0066274370067716,-0.107567013226624,0.457943213378331,haEWAS-only
cg20203592,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,111591382,111591383,PHLDB2;PHLDB2;PHLDB2;PHLDB2,5'UTR;Body;5'UTR;5'UTR,,1.35462841115726e-05,-0.118869771543277,0.0492460503539612,9.31531648071306e-05,0.141341222016761,0.141273642449064,haEWAS-only
cg06022673,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,70164303,70164304,MXD1;MXD1;MXD1,Body;Body;Body,,4.77217000751088e-06,-0.31322547557196,0.0199411015331752,0.0001537143589957,-0.215900565722372,0.166474443379667,haEWAS-only
cg13341454,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr18,12884064,12884065,PTPN2;PTPN2;PTPN2,Body;Body;Body,Island,1.56938106100271e-05,0.0406319413460928,0.0363826064141094,0.881341732799781,-0.0097244960389096,0.990305147906871,haEWAS-only
cg09747445,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,70387268,70387269,TLE3;TLE3;TLE3,Body;Body;Body,N_Shore,5.60768760252038e-06,0.16526439688055,0.0224618415537712,0.0018893674258948,0.111256492286421,0.339467465924763,haEWAS-only
cg26314621,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,26940351,26940352,SGK494;SGK494;SPAG5-AS1,Body;ExonBnd;Body,,3.02483850970602e-06,0.101196808509682,0.0152807843749617,1.4618308002836e-05,0.110449271264196,0.0686466092684832,haEWAS-only
cg11229267,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr22,23519916,23519917,,,N_Shelf,2.65082670276494e-05,0.227728891035864,0.0444460911477755,3.00924170794309e-05,0.228303101904749,0.0931543370812285,haEWAS-only
cg12629189,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,56896628,56896629,ARHGEF3;ARHGEF3,Body;Body,,4.83990993146108e-06,0.170651238844494,0.0303913099869964,0.000132791693456,-0.177238916403348,0.159010279264013,haEWAS-only
cg04813211,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,130911555,130911556,LCN2,TSS200,,1.53929374726253e-06,-0.1444143605751,0.0104200489139065,0.0027155640026816,-0.0575327211938548,0.368489069127168,haEWAS-only
cg25672905,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,141250638,141250639,PCDH1;PCDH1;PCDH1,TSS1500;Body;Body,,9.35340481342739e-07,0.119100136749268,0.0145364070226919,6.2484697992694e-07,-0.238316215545634,0.01160568910872,Common
cg25354657,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,129991445,129991446,APLP2;APLP2;APLP2;APLP2;APLP2;APLP2,Body;Body;Body;Body;Body;Body,N_Shelf,2.96833524325786e-06,-0.104937461230043,0.024936101900564,0.0001125266368811,0.160733784575628,0.149264815114083,haEWAS-only
cg04363282,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,233877969,233877970,NGEF,TSS200,,9.1122366250599e-06,-0.413752231626741,0.0284149574937249,0.0002695122418427,-0.104604746361299,0.198507775264887,haEWAS-only
cg05235344,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,11810356,11810357,,,,5.69141604392143e-06,-0.0333955407418036,0.0321536023574084,0.000182036495053,-0.100847126853595,0.176984129530711,haEWAS-only
cg05654304,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,12538678,12538679,VPS13D;VPS13D,Body;Body,,1.62320894657411e-05,0.160226701956852,0.0365053220819613,5.21593223834971e-05,0.20081994968592,0.11030121038037,haEWAS-only
cg10054707,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr20,5846031,5846032,,,,4.63041820291444e-06,0.107433989260909,0.0296753478008058,0.0218694076220274,-0.144855185704493,0.590420760752744,haEWAS-only
cg00223115,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,106234848,106234849,,,,3.10671434524361e-10,-0.377991355020349,0.0001051524944363,3.73401990075176e-07,-0.285215571745458,0.0092472504972797,Common
cg15143914,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,92196566,92196567,TGFBR3;TGFBR3;TGFBR3;TGFBR3,Body;Body;Body;Body,,4.47250236083897e-07,-0.0860609247244087,0.0084252728412735,0.0001127757674779,-0.163050172256183,0.149264815114083,haEWAS-only
cg24287377,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr14,31721077,31721078,,,,4.32872001601909e-06,-0.168201350758928,0.018546017351164,5.95363456830284e-06,-0.167271260431248,0.0475075994358839,Common
cg20440638,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,33415933,33415934,,,,3.08369149360749e-05,-0.124039573486619,0.0472972085538683,0.0020029555418101,-0.0948617869075088,0.344635069883172,haEWAS-only
cg21005828,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr22,25884537,25884538,,,,5.81861728792439e-06,-0.155213977039766,0.0228204296722892,1.18119304772334e-05,-0.152687904314363,0.0626830464309904,haEWAS-only
cg20759139,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,45686473,45686474,LIMD1,Body,,2.64635747677065e-08,0.282033044964044,0.0009952318284737,7.57166705744672e-06,0.208475908491952,0.0509965983589007,haEWAS-only
cg05270693,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,121288120,121288121,,,,2.97336422423807e-05,0.221532150560746,0.0468616942957706,8.71472334144909e-05,0.244828987262916,0.138641731212767,haEWAS-only
cg22692926,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,97631978,97631979,C9orf3;C9orf3;C9orf3,Body;Body;Body,,3.51404979322235e-07,-0.368179548978282,0.0052862007219434,1.98576790377045e-05,-0.252406980606443,0.0760473361358063,haEWAS-only
cg05712295,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,1235781,1235782,CTBP1;CTBP1,Body;5'UTR,S_Shore,2.17379593781219e-05,-0.231124002844479,0.0421444916785023,0.0002989526006193,-0.127053172733084,0.200818841609168,haEWAS-only
cg03029723,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,18799331,18799332,RPS15A;RPS15A,Body;Body,N_Shore,1.59076588889648e-05,-0.171331488509875,0.0365053220819613,0.0006842874110872,-0.126605946083987,0.254472412272834,haEWAS-only
cg13005840,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr7,95943943,95943944,SLC25A13;SLC25A13;SLC25A13,Body;Body;Body,,5.41621918743397e-06,0.219782610392736,0.0321252784692755,0.0011912560984308,-0.296540344124244,0.299295391448011,haEWAS-only
cg14666720,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,100406553,100406554,AFF3;AFF3,Body;Body,,1.61903496437514e-05,0.142427278604758,0.0365053220819613,0.0005893776929828,0.109033665729571,0.245457973083205,haEWAS-only
cg08000216,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,145452302,145452303,TEX41,Body,,2.83711117722732e-05,-0.237047619570199,0.0461669598312196,0.000406808836143,-0.212187400956621,0.218695367277257,haEWAS-only
cg14143184,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,12050485,12050486,MFN2;MFN2,Body;Body,,7.6518451469612e-06,-0.181665105161429,0.0258990854912424,0.0007157389751094,-0.180192020247569,0.25851016460948,haEWAS-only
cg04856853,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,64459360,64459361,PRKCA,Body,,2.316086788056e-05,0.178594450636808,0.0424496223842318,6.82776111605855e-05,0.150886112498112,0.126907175095518,haEWAS-only
cg20714847,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,81516603,81516604,IL16;IL16,TSS1500;5'UTR,,1.07549193750645e-05,0.163631814339483,0.043743382619353,0.0294863968905893,-0.218090117025345,0.625115229546552,haEWAS-only
cg11110282,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr20,56448033,56448034,,,,1.78581055582198e-05,-0.210852638092269,0.0387461935970019,0.004550632806889,-0.154949475540503,0.420768805610164,haEWAS-only
cg13271663,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,70387303,70387304,TLE3;TLE3;TLE3;TLE3;TLE3;TLE3;TLE3,TSS200;Body;Body;Body;Body;Body;Body,N_Shore,1.15210674657824e-08,0.280249171646327,0.0004874398029427,4.63725867553094e-06,0.214365198491341,0.0415088287223014,Common
cg10948088,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,57445731,57445732,YPEL2,Body,,1.15181600436962e-08,-0.227493367076674,0.0004874398029427,8.96728383229192e-05,-0.133322565237056,0.141091728120826,haEWAS-only
cg01284262,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,162044862,162044863,NOS1AP;NOS1AP,Body;Body,,2.27156796578916e-05,-0.129125258423776,0.042361113059433,0.024696078145492,-0.0670748998318575,0.604124081323655,haEWAS-only
cg12772086,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,107783986,107783987,,,S_Shelf,5.71920494443555e-06,-0.151533717917065,0.0226779986474901,0.0062609735548067,-0.148645688491506,0.451357808922214,haEWAS-only
cg07824182,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,74013682,74013683,,,,3.68476176218078e-06,-0.248636613635304,0.0168927107265802,7.71405506434527e-06,-0.208285935764089,0.0509965983589007,haEWAS-only
cg15141423,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr14,69244915,69244916,,,,6.64887218261136e-06,-0.240425336156406,0.0239869030177808,0.0001409348834155,-0.198878299655934,0.160367369232732,haEWAS-only
cg21758733,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,14359544,14359545,TRIO,Body,,4.58905129685826e-07,3.21282588309436,0.0059372390925547,0.0002978535812715,0.204754356652039,0.200730144135765,haEWAS-only
cg04171038,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr12,132512619,132512620,EP400,Body,N_Shore,6.45249765071853e-06,-0.356894542245292,0.0239433469690871,0.0571590465427125,-0.098114347756686,0.701350295043826,haEWAS-only
cg04425005,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,146783253,146783254,ZNF827,Body,,1.61251107659235e-06,-0.217481820696859,0.0107016510848549,0.0002068850896431,-0.100514178679315,0.180172752375608,haEWAS-only
cg20580088,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr14,62161583,62161584,HIF1A;HIF1A,TSS1500;TSS1500,N_Shore,5.69321832045695e-06,0.0256738595683628,0.0321536023574084,0.0030057336303804,-0.101202181880979,0.378334846640447,haEWAS-only
cg10529613,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr14,25287305,25287306,STXBP6,Body,,4.52275006873078e-06,-0.10059294362508,0.0292880019516849,0.0017206119673577,0.133063429025681,0.332512580515466,haEWAS-only
cg24839913,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,159518259,159518260,PKP4;PKP4;PKP4;PKP4;PKP4,Body;Body;Body;Body;Body,,4.68899220333776e-07,-0.286224667770692,0.0059372390925547,4.84819874465896e-05,-0.22449994918771,0.1061333091951,haEWAS-only
cg16001553,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr9,124507650,124507651,DAB2IP;DAB2IP,Body;5'UTR,,1.16961371644994e-06,0.138195060419042,0.0091006298893387,7.60549251765342e-05,0.110104338360731,0.133043699692036,haEWAS-only
cg17804959,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,63961165,63961166,HERC1,Body,,1.32477392007804e-05,-0.140542822712054,0.0335875836380476,0.0006700998537616,-0.109876091743984,0.253357763843664,haEWAS-only
cg07869232,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr13,114790349,114790350,RASA3,Body,S_Shelf,2.59851746680205e-05,-0.210382587103372,0.0439758154606146,0.0018691077316231,-0.0934801738147452,0.338776802336778,haEWAS-only
cg02413521,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr13,33379000,33379001,,,,1.13692160126901e-05,-0.305130372377064,0.0313398983253636,0.0045977455905795,-0.150982591900735,0.421641469554282,haEWAS-only
cg03778909,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,80833393,80833394,TBCD,Body,S_Shelf,1.36015804000729e-05,-0.160363160224968,0.0341762510978256,0.0009675439835058,-0.105005569983271,0.282946733076111,haEWAS-only
cg14478118,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,102324331,102324332,TMEM123,TSS1500,S_Shore,4.6708718441758e-06,0.206620747702888,0.0196390433141667,0.0001181981546794,0.173759462257901,0.152102700294785,haEWAS-only
cg27020966,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,139540827,139540828,,,,3.10000298799286e-05,0.20936689941298,0.0473703549138357,7.62543763029011e-05,0.21171244385348,0.133043699692036,haEWAS-only
cg06219806,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,62308810,62308811,AHNAK;AHNAK,5'UTR;5'UTR,,1.12434181126324e-05,0.152307283182677,0.0313351565752139,0.0022309298853101,0.0911755774452881,0.352876396544946,haEWAS-only
cg19911880,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr8,131353969,131353970,ASAP1,Body,,2.3956320400029e-05,0.249158967186431,0.0426225683185899,0.0057830312382428,0.133537062217933,0.4432102255341,haEWAS-only
cg04478628,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr19,2191287,2191288,DOT1L,Body,S_Shore,8.50508934956062e-06,-0.202506258468021,0.0384405753789204,5.79016096586093e-05,0.197950526777155,0.117534888768921,haEWAS-only
cg16608731,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr17,27370988,27370989,PIPOX,Body,,1.15473431267173e-06,0.216943626848131,0.01553412928769,9.23185210535536e-05,-0.218027171753748,0.141273642449064,haEWAS-only
cg10996463,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,32150739,32150740,AGER;AGER,Body;Body,,1.0,0.0,1.0,1.15648332693316e-07,0.151465077837515,0.0057280310787445,Beta-only
cg14401316,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,120401165,120401166,HGD;HGD,1stExon;5'UTR,,7.65487872177282e-07,-0.189853795073818,0.0077708043962708,5.47926967688258e-06,-0.172920951914401,0.0461812937241014,Common
cg09587456,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr2,134248320,134248321,NCKAP5;NCKAP5,Body;Body,,9.59389063214551e-06,-0.195291726872572,0.0288084053865095,0.0085735022872157,-0.118648856491369,0.485126302989525,haEWAS-only
cg11776562,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,54866562,54866563,SSBP3;SSBP3;SSBP3,Body;Body;Body,,1.17487118754779e-05,-0.177864679639318,0.0315600705192475,0.0043860301014173,-0.116332313108392,0.417713564892659,haEWAS-only
